Room ID,Room Number,Cost Center ID,Room Name,Room Function Notes,Notes,Area Import,Headwall Count,Bed Count,Bed Status,Air Tested,Floor Id
4096,2731,157,LOCKERS,,,253,,,,,ALB_2
4097,2732,157,SUPERVISOR,,,73,,,,,ALB_2
4098,2730,135,OFFICE - LAB,,,136,,,,,ALB_2
4099,2734,157,OFFICE,,,112,,,,,ALB_2
4100,2735,157,CLERICAL,,,233,,,,,ALB_2
4101,2736,157,WAITING,,,131,,,,,ALB_2
4102,2737,157,CLERICAL,,,232,,,,,ALB_2
4103,2738,157,EXAM (EQUIP),,,102,,,,,ALB_2
4104,2739,157,EXAM (EQUIP),,,101,,,,,ALB_2
4105,2741,157,EQUIP - RESP,,,258,,,,,ALB_2
4106,2742,157,LAB - BLOOD / GAS,,,149,,,,YES,ALB_2
4108,2744,3,LAB - PULMONARY,,,109,,,,YES,ALB_2
4109,2751,266,EXAM,,,128,,,,,ALB_2
4110,2752,266,EXAM,,,104,,,,,ALB_2
4111,2753,266,EXAM,,,120,,,,,ALB_2
4112,2754,229,EXAM,,,122,,,,,ALB_2
4113,2755,229,EXAM,,,122,,,,,ALB_2
4114,2756,615,EXAM,,,153,,,,,ALB_2
4115,2761,266,OFFICE,,,132,,,,,ALB_2
4116,2762,266,OFFICE,,,161,,,,,ALB_2
4117,2763,266,OFFICE,,,135,,,,,ALB_2
4118,2764,266,OFFICE,,,99,,,,,ALB_2
4119,2765,266,OFFICE,,,126,,,,,ALB_2
4120,2766,452,OFFICE,,,101,,,,,ALB_2
4121,2767,452,OFFICE,,,116,,,,,ALB_2
4122,2768,452,OFFICE,,,140,,,,,ALB_2
4123,2769,452,OFFICE,,,157,,,,,ALB_2
4124,2770,615,OFFICE,,,168,,,,,ALB_2
4125,2784,3,JANITOR,,,174,,,,,ALB_2
4126,2785,451,,was RECEPTION,,618,,,,,ALB_2
4127,2789,451,OFFICE,"temporarily in use by I.T., per Diane 3/5/15",,108,,,,,ALB_2
4128,2745,324,OFFICE,,,139,,,,,ALB_2
4129,2792,157,TOILET,,,61,,,,,ALB_2
4130,2002,229,STORAGE PLATFORM,,,753,,,,,ALB_2
4131,2610A,318,OFFICE,,,118,,,,,ALB_2
4132,2622A,118,OFFICE,,,88,,,,,ALB_2
4133,2622B,118,OFFICE,,,87,,,,,ALB_2
4134,2622C,118,OFFICE,,,87,,,,,ALB_2
4135,2628,318,OFFICE,,,153,,,,,ALB_2
4136,2639A,107,LAB,,,103,,,,YES,ALB_2
4137,2643A,121,OFFICE,,,65,,,,,ALB_2
4138,2666A,121,TOILET,,,49,,,,,ALB_2
4139,2667,121,TOILET,,,27,,,,,ALB_2
4140,2681A,115,LOCKERS,,,84,,,,,ALB_2
4141,2681B,115,KITCHEN,,,75,,,,,ALB_2
4142,2683,115,OFFICE,,,103,,,,,ALB_2
4143,2721B,135,TRANSCRIPTION,,,142,,,,,ALB_2
4144,2733,157,TREATMENT,,,100,,,,,ALB_2
4145,2741A,157,EQUIP,,,104,,,,,ALB_2
4146,2765A,262,JANITOR,,,30,,,,,ALB_2
4147,2784A,3,KITCHEN,,,56,,,,,ALB_2
4148,2B03,229,LOCKERS,,,175,,,,,ALB_2
4149,2L2600C,221,SAFETY OFFICER,,,133,,,,,ALB_2
4150,2L2600,229,MAINTENANCE SHOP,,,707,,,,,ALB_2
4151,2L2600A,235,BIOMED REPAIR,,,933,,,,,ALB_2
4152,2L2600B,229,MAINTENANCE STORAGE,,,134,,,,,ALB_2
4153,2L2601,229,OFFICE / CONF,,,246,,,,,ALB_2
4154,2L2620,229,BLUEPRINT ROOM,,,174,,,,,ALB_2
4155,2L2621,229,RECEPTION,,,358,,,,,ALB_2
4156,2L2622,229,TOILET,,,45,,,,,ALB_2
4157,2L2624,229,OFFICE,,,120,,,,,ALB_2
4158,2L2625,229,OFFICE,,,105,,,,,ALB_2
4159,2L2626,229,OFFICE,,,115,,,,,ALB_2
4160,2L2627,229,MICE INVITRO,,,69,,,,YES,ALB_2
4161,2L2628,212,OFFICE,,,172,,,,,ALB_2
4162,2614A,71,CROSSOVER,,,57,,,,,ALB_2
4163,2771,615,CONFERENCE,,,412,,,,,ALB_2
4164,2790,3,OFFICE,,,196,,,,,ALB_2
4165,2B01,229,STORAGE,,,273,,,,,ALB_2
4166,2B02,229,PAINT SHOP,,,257,,,,,ALB_2
4167,2B04,229,MECH MEZZANINE,M2B01,,1299,,,,,ALB_2
4168,1E01,229,ELEC SUBSTATION,,,837,,,,,ALB_1
4169,2003,229,EQUIP PTS,,,595,,,,,ALB_2
4170,2405,229,LAB,,,182,,,,YES,ALB_2
4171,2406,229,FAN ROOM 3,,,745,,,,,ALB_2
4172,2208,229,FAN ROOM 4,,,1115,,,,,ALB_2
4173,2030,451,TELE,,,721,,,,,ALB_2
4174,2026,229,ELEC,,,315,,,,,ALB_2
4175,2022,229,MECH,,,1033,,,,,ALB_2
4176,2011,229,ELEC,,,175,,,,,ALB_2
4177,2010,229,STORAGE,,,501,,,,,ALB_2
4178,2201,229,STORAGE,,,201,,,,,ALB_2
4179,2202,229,MECH,,,1230,,,,,ALB_2
4180,2309,229,FAN ROOM 1,,,1047,,,,,ALB_2
4181,2112,229,FAN ROOM 2,,,1078,,,,,ALB_2
4182,FCM 2-01,357,CORRIDOR,,,1481,,,,,ALB_2
4183,FCM 2-02,357,CORRIDOR,,,1808,,,,,ALB_2
4184,FCM 2-03,357,CORRIDOR,C2700,,1837,,,,,ALB_2
4185,FCM 2-04,357,CORRIDOR,C2L260,,449,,,,,ALB_2
4186,2023,229,ELEV EQUIP / OFFICE,,,109,,,,,ALB_2
4187,2683A,229,MECH,,,106,,,,,ALB_2
4188,2684A,229,MECH,,,255,,,,,ALB_2
4189,2645,229,ELEC,,,35,,,,,ALB_2
4190,2646A,237,JANITOR,,,47,,,,,ALB_2
4191,2672,229,MECH,,,389,,,,,ALB_2
4192,FCM 2781,357,TOILET - WOMENS,,,155,,,,,ALB_2
4193,FCM 2782,357,TOILET - MENS,,,199,,,,,ALB_2
4194,2783,229,ELEC,,,78,,,,,ALB_2
4195,NRT 2-01,2,UPPER BOILER ROOM,,,1324,,,,,ALB_2
4196,NRT 2-02,2,MECH SHAFT,,,15,,,,,ALB_2
4197,NRT 2-03,2,MECH SHAFT,,,12,,,,,ALB_2
4198,NRT 2-04,2,MECH SHAFT,,,9,,,,,ALB_2
4199,NRT 2-05,2,STAIR 11,V2LST11,,203,,,,,ALB_2
4200,NRT 2-06,2,MECH SHAFT,,,245,,,,,ALB_2
4201,NRT 2-07,2,ELEVATORS 3,V27EL3,,444,,,,,ALB_2
4202,NRT 2-08,2,STAIR 8,V27ST8,,282,,,,,ALB_2
4203,NRT 2-09,2,MECH SHAFT,,,57,,,,,ALB_2
4204,NRT 2-10,2,STAIR 9,V27ST9,,327,,,,,ALB_2
4205,NRT 2-11,2,MECH SHAFT,,,33,,,,,ALB_2
4206,NRT 2-12,2,STAIR 1,V26ST1,,233,,,,,ALB_2
4207,NRT 2-13,2,MECH SHAFT,,,20,,,,,ALB_2
4208,NRT 2-14,2,ELEVATORS 1,V26EL1,,504,,,,,ALB_2
4209,NRT 2-15,2,STAIR,,,214,,,,,ALB_2
4210,NRT 2-16,2,NRT,,,891,,,,,ALB_2
4211,NRT 2-17,2,UPPER SWITCH GEAR ROOM,M2000,partly in bldg 1968,860,,,,,ALB_2
4212,NRT 2-18,2,UPPER EMERG GEN ROOM,M2001,,927,,,,,ALB_2
4214,NRT 2-19,2,NRT,"M240, 2020",,53902,,,,,ALB_2
5119,3022,153,STORAGE,,,52,,,,,ALB_3
5120,3029,35,NURSE STATION,,,234,,,,,ALB_3
5121,3031,35,WELL BABY NURSERY,,,668,,,,YES,ALB_3
5122,3034,35,LOUNGE,,,247,,,,,ALB_3
5123,3035,35,OFFICE,,,219,,,,,ALB_3
5124,3039,82,OFFICE,,,97,,,,,ALB_3
5125,3040,35,OFFICE,,,97,,,,,ALB_3
5126,3041,329,OFFICE,,,138,,,,,ALB_3
5127,3042,35,OFFICE,,,138,,,,,ALB_3
5128,3043,82,OFFICE,,,408,,,,,ALB_3
5131,3106A,82,TOILET,,,43,,,,YES,ALB_3
5132,3254,82,LABOR/DELIVERY 1 - ADA,,,353,,,,YES,ALB_3
5133,3257,82,LABOR/DELIVERY 2 - ADA,,,343,,,,YES,ALB_3
5134,3259,82,LABOR/DELIVERY 3 - ADA,,,432,,,,YES,ALB_3
5135,3106,82,,was BIRTHING and TRIAGE 3,,1213,,,,NO,ALB_3
5136,3107,82,RECOVERY,,,551,,,,YES,ALB_3
5137,3108,82,WORK ROOM,,,161,,,,NO,ALB_3
5138,3109,82,O R,,,457,,,,YES,ALB_3
5139,3110,37,OFFICE,,,87,,,,,ALB_3
5140,3111,37,NEO NATAL,,,138,,,,NO,ALB_3
5141,3112,82,SLEEP ROOM,,,89,,,,,ALB_3
5142,3113,37,OFFICE - OB ANESTHES,,,148,,,,,ALB_3
5143,3114,37,SOILED UTILITY,,,104,,,,YES,ALB_3
5144,3115,37,CLEAN UTILITY,,,145,,,,YES,ALB_3
5145,3116,37,NOURISHMENT,,,87,,,,,ALB_3
5146,3117,37,NURSE STATION,,,222,,,,,ALB_3
5147,3118,37,MEDICATION,,,73,,,,,ALB_3
5148,3119,37,STORAGE,,,155,,,,,ALB_3
5149,3120,37,NURSE CONFERENCE,,,212,,,,,ALB_3
5150,3122,82,C SECTION,,,500,,,,YES,ALB_3
5151,3124,82,WORK ROOM,,,222,,,,NO,ALB_3
5152,3125,82,C SECTION,,,513,,,,YES,ALB_3
5153,3124A,82,SCRUB,,,70,,,,NO,ALB_3
5154,3127,37,AP ANT 1,,,420,,,,NO,ALB_3
5155,3128,37,AP ANT 2,,,397,,,,NO,ALB_3
5156,3129,37,AP ANT 3,,,404,,,,NO,ALB_3
5157,3130,37,AP ANT 4,,,377,,,,NO,ALB_3
5158,3133,37,LOUNGE - NURSES,,,186,,,,,ALB_3
5159,3134,37,AP ANT 5,,,295,,,,NO,ALB_3
5160,3135,37,AP ANT 6 (ADA),,,390,,,,NO,ALB_3
5161,3136,37,AP ANT 7,,,375,,,,NO,ALB_3
5162,3137,37,AP ANT 8,,,368,,,,NO,ALB_3
5163,3138,37,AP ANT 9,,,373,,,,NO,ALB_3
5164,3139,37,AP ANT 10,,,386,,,,NO,ALB_3
5165,3140,229,HATCH ROOM,,,30,,,,,ALB_3
5166,3142,37,AP ANT 11 - NEG PRESS,,,357,,,,YES,ALB_3
5167,3310,37,AP ANT 12,,,368,,,,NO,ALB_3
5168,3154,82,WAITING,,,442,,,,,ALB_3
5169,3156,82,VENDING,,,60,,,,,ALB_3
5170,3157,82,STORAGE,,,18,,,,,ALB_3
5171,3201,82,BIRTHING,,,291,,,,YES,ALB_3
5172,3202,82,BIRTHING,,,291,,,,YES,ALB_3
5173,3203,82,BIRTHING,,,291,,,,YES,ALB_3
5174,3204,82,BIRTHING,,,291,,,,YES,ALB_3
5175,3205,82,BIRTHING,,,291,,,,YES,ALB_3
5176,3206,82,BIRTHING,,,291,,,,YES,ALB_3
5177,3207,82,BIRTHING,,,285,,,,YES,ALB_3
5178,3208,82,BIRTHING,,,293,,,,YES,ALB_3
5179,3209,82,BIRTHING,,,285,,,,YES,ALB_3
5180,3210,82,BIRTHING,,,289,,,,YES,ALB_3
5181,3211,82,BIRTHING,,,271,,,,YES,ALB_3
5182,3212,82,BIRTHING,,,286,,,,YES,ALB_3
5183,3217,82,BIRTHING,,,276,,,,YES,ALB_3
5184,3230,103,DECONTAMINATION,,,556,,,,YES,ALB_3
5185,3240,82,NURSE STATION,,,252,,,,,ALB_3
5186,3241,103,STERILE PROCESSING,,,1835,,,,YES,ALB_3
5187,3242,103,OFFICE,,,86,,,,,ALB_3
5188,3245,103,STORAGE,,,66,,,,,ALB_3
5189,3246,103,GAS ROOM,,,77,,,,,ALB_3
5190,3247,103,AUTOCLAVE,,,170,,,,NO,ALB_3
5191,3251,82,MEDICATION,,,45,,,,,ALB_3
5192,3253,82,CONFERENCE,,,187,,,,,ALB_3
5193,3255,82,SOILED UTILITY,,,114,,,,YES,ALB_3
5194,3256,82,CLEAN UTILITY,,,101,,,,YES,ALB_3
5195,3261,103,CENTRAL SUPPLY,,,190,,,,,ALB_3
5196,3262,82,LOUNGE - MD,,,84,,,,,ALB_3
5197,3263,82,OFFICE,,,126,,,,,ALB_3
5198,3264,82,LOUNGE - MD,,,277,,,,,ALB_3
5199,3288,82,TOILET,,,53,,,,,ALB_3
5200,3267,82,OFFICE,,,147,,,,,ALB_3
5201,3278,82,CLEAN UTILITY,,,123,,,,YES,ALB_3
5202,3270B,82,SOILED UTILITY,,,100,,,,YES,ALB_3
5203,3270,82,STORAGE - W & I,,,585,,,,,ALB_3
5204,3271,82,BASSINET WASHING,,,295,,,,YES,ALB_3
5205,3282,82,LOCKERS - NURSES,,,551,,,,,ALB_3
5206,3280,82,STORAGE,,,29,,,,,ALB_3
5207,3300,35,2 BEDS,,,320,,,,,ALB_3
5208,3301,35,2 BEDS,,,331,,,,,ALB_3
5209,3302,35,2 BEDS,,,331,,,,,ALB_3
5210,3303,35,2 BEDS,,,331,,,,,ALB_3
5211,3304,35,2 BEDS,,,321,,,,,ALB_3
5212,3311,35,2 BEDS,,,369,,,,,ALB_3
5213,3312,35,2 BEDS,,,369,,,,,ALB_3
5214,3313,35,2 BEDS,,,369,,,,,ALB_3
5215,3314,35,2 BEDS,,,369,,,,,ALB_3
5216,3315,35,2 BEDS,,,369,,,,,ALB_3
5217,3316,35,2 BEDS,,,369,,,,,ALB_3
5218,3317,35,2 BEDS,,,369,,,,,ALB_3
5219,3318,35,1 BED,,,396,,,,,ALB_3
5220,3320,35,1 BED,,,288,,,,,ALB_3
5221,3321,35,1 BED,,,298,,,,,ALB_3
5222,3322,35,1 BED,,,298,,,,,ALB_3
5223,3323,35,1 BED,,,298,,,,,ALB_3
5224,3324,35,1 BED,,,289,,,,,ALB_3
5225,3330,35,DICTATION,,,47,,,,,ALB_3
5226,3331,35,STORAGE,,,115,,,,,ALB_3
5227,3334,35,MEDICATION,,,109,,,,,ALB_3
5228,3335,35,SOILED UTILITY,,,75,,,,YES,ALB_3
5229,3336,35,CLEAN UTILITY,,,152,,,,YES,ALB_3
5230,3337,35,PANTRY,,,99,,,,,ALB_3
5231,3338,35,STORAGE,,,25,,,,,ALB_3
5232,3339,35,STORAGE,,,27,,,,,ALB_3
5233,3411,82,BIRTHING,,,293,,,,YES,ALB_3
5234,3412,82,BIRTHING,,,291,,,,YES,ALB_3
5235,3413,82,BIRTHING,,,294,,,,YES,ALB_3
5236,3414,82,BIRTHING,,,291,,,,YES,ALB_3
5237,3415,82,BIRTHING,,,338,,,,YES,ALB_3
5238,3416,82,BIRTHING,,,353,,,,YES,ALB_3
5239,3417,82,BIRTHING,,,347,,,,YES,ALB_3
5240,3418,82,BIRTHING,,,319,,,,YES,ALB_3
5241,3420,153,IV PREP,,,769,,,,YES,ALB_3
5242,3421,153,IV PREP,HOOD ??,,110,,,,YES,ALB_3
5243,3423,153,TOILET,,,43,,,,,ALB_3
5244,3424,153,ROBOT ROOM,HOOD,,592,,,,YES,ALB_3
5245,3425,153,UNIT DOSE,,,156,,,,NO,ALB_3
5246,3430,121,MORGUE,,,239,,,,YES,ALB_3
5247,3432,121,TOILET,,,69,,,,,ALB_3
5248,3433,121,AUTOPSY,,,248,,,,YES,ALB_3
5249,3461,237,JANITOR,,,506,,,,,ALB_3
5250,3441,82,PANTRY,,,74,,,,,ALB_3
5251,3461A,237,OFFICE,,,51,,,,,ALB_3
5252,3442,82,PANTRY,,,69,,,,,ALB_3
5253,3443,82,SLEEP ROOM,,,84,,,,,ALB_3
5254,3444,82,SLEEP ROOM,,,86,,,,,ALB_3
5255,3445,82,SLEEP ROOM,,,81,,,,,ALB_3
5256,3446,82,SLEEP ROOM,,,84,,,,,ALB_3
5257,3447,82,SLEEP ROOM,,,84,,,,,ALB_3
5258,3448,82,SLEEP ROOM,,,84,,,,,ALB_3
5259,3453,82,LOCKERS - WOMENS,,,366,,,,,ALB_3
5260,3454,82,LOCKERS - MENS,,,341,,,,,ALB_3
5261,3455,82,LOUNGE - MD,,,450,,,,,ALB_3
5262,3456,82,DICTATION,,,28,,,,,ALB_3
5263,3457,82,LOUNGE,,,205,,,,,ALB_3
5264,3458,82,NURSE STATION,,,383,,,,,ALB_3
5265,3462,237,OFFICE,,,86,,,,,ALB_3
5266,3463,237,SUPERVISORS,,,274,,,,,ALB_3
5267,3464,237,OFFICE,,,74,,,,,ALB_3
5268,3500,35,1 BED,,,290,,,,,ALB_3
5269,3501,35,1 BED,,,290,,,,,ALB_3
5270,3502,35,1 BED,,,290,,,,,ALB_3
5271,3503,35,1 BED,,,290,,,,,ALB_3
5272,3504,35,1 BED,,,290,,,,,ALB_3
5273,3510,35,4 BEDS,,,523,,,,,ALB_3
5274,3511,35,1 BED,,,257,,,,,ALB_3
5275,3512,35,1 BED,,,238,,,,,ALB_3
5276,3513,35,1 BED,,,251,,,,,ALB_3
5277,3514,35,4 BEDS,,,529,,,,,ALB_3
5278,3518,35,LOCKERS - STAFF,,,93,,,,,ALB_3
5279,3520,35,2 BEDS,,,219,,,,,ALB_3
5280,3521,35,WAITING,,,219,,,,,ALB_3
5281,3522,35,1 BED,,,219,,,,,ALB_3
5282,3523,35,1 BED,,,219,,,,,ALB_3
5283,3524,35,1 BED,,,221,,,,,ALB_3
5284,3525,35,1 BED,,,219,,,,,ALB_3
5285,3526,35,1 BED,,,222,,,,,ALB_3
5286,3540,35,OFFICE (VACANT),,,290,,,,,ALB_3
5287,3550,35,NURSE STATION,,,283,,,,,ALB_3
5288,3551,35,CLEAN UTILITY / MEDICATION,,,132,,,,YES,ALB_3
5289,3552,35,SOILED UTILITY,,,146,,,,YES,ALB_3
5290,3553,35,DICTATION,,,38,,,,,ALB_3
5291,3555,35,KITCHEN,,,119,,,,,ALB_3
5292,3556,35,CLEAN UTILITY,,,152,,,,YES,ALB_3
5293,3557,35,TOILET,,,60,,,,,ALB_3
5294,3558,35,SITZ BATH,,,31,,,,,ALB_3
5295,3559,35,STORAGE,,,23,,,,,ALB_3
5296,3031A,35,EXAM CIRC,,,103,,,,,ALB_3
5297,3031B,35,CLEAN / SOILED,,,56,,,,YES,ALB_3
5298,3034A,35,TOILET,,,59,,,,,ALB_3
5299,3107A,82,TOILET,,,71,,,,,ALB_3
5300,3259A,82,,,,16,,,,,ALB_3
5301,3123,82,STORAGE - L&D,,,16,,,,,ALB_3
5302,3133A,37,TOILET - ADA,,,50,,,,,ALB_3
5304,3240A,82,DICTATION,,,18,,,,,ALB_3
5305,3251A,82,,,,31,,,,,ALB_3
5306,3252,82,TOILET,,,38,,,,,ALB_3
5307,3255A,82,STORAGE,,,9,,,,,ALB_3
5308,3256A,82,SCRUB,,,37,,,,NO,ALB_3
5309,3256B,82,ALCOVE - GURNEY,,,79,,,,,ALB_3
5310,3420A,153,OFFICE,,,155,,,,,ALB_3
5311,3420B,153,OFFICE,,,74,,,,,ALB_3
5312,3420C,153,IV PREP,,,74,,,,YES,ALB_3
5313,3424A,153,IV ADMIXTURE,,,341,,,,YES,ALB_3
5314,3424B,153,BILLING,,,248,,,,,ALB_3
5315,3424C,153,NARC VAULT,,,106,,,,,ALB_3
5316,3440A,82,STORAGE,,,39,,,,,ALB_3
5317,3518A,35,TOILET,,,38,,,,,ALB_3
5318,3550A,35,CLEAN UTILITY / MEDICATION,or only medication ??,,71,,,,,ALB_3
5319,3555A,207,LINEN,,,14,,,,,ALB_3
5320,3555B,207,LINEN,,,22,,,,,ALB_3
5321,3700,229,MECH,,,3609,,,,,ALB_3
5322,FCM 3-01,357,CORRIDOR,,,1607,,,,,ALB_3
5323,FCM 3-02,357,CORRIDOR,,,2328,,,,,ALB_3
5324,FCM 3021,357,TOILET - MENS,,,117,,,,,ALB_3
5325,FCM 3023,357,TOILET - WOMENS,,,120,,,,,ALB_3
5326,3024,451,DATA,,,40,,,,,ALB_3
5327,3340,451,DATA,,,27,,,,,ALB_3
5328,3341,35,STORAGE,,,25,,,,,ALB_3
5329,3342,237,JANITOR,,,37,,,,,ALB_3
5330,3131,237,JANITOR,,,94,,,,,ALB_3
5331,3132,451,DATA,,,65,,,,,ALB_3
5332,3554,237,JANITOR,,,23,,,,,ALB_3
5333,NRT 3-01,2,MECH SHAFT,,,26,,,,,ALB_3
5335,NRT 3-03,2,MECH SHAFT,,,16,,,,,ALB_3
5336,NRT 3-04,2,MECH SHAFT,,,16,,,,,ALB_3
5337,NRT 3-05,2,MECH SHAFT,,,16,,,,,ALB_3
5338,NRT 3-06,2,MECH SHAFT,,,16,,,,,ALB_3
5339,NRT 3-07,2,MECH SHAFT,,,16,,,,,ALB_3
5340,NRT 3-08,2,MECH SHAFT,,,21,,,,,ALB_3
5341,NRT 3-09,2,MECH SHAFT,,,109,,,,,ALB_3
5342,NRT 3-10,2,MECH SHAFT,,,14,,,,,ALB_3
5343,NRT 3-11,2,MECH SHAFT,,,7,,,,,ALB_3
5344,NRT 3-12,2,MECH SHAFT,,,15,,,,,ALB_3
5345,NRT 3-13,2,MECH SHAFT,,,5,,,,,ALB_3
5346,NRT 3-14,2,MECH SHAFT,,,10,,,,,ALB_3
5347,NRT 3-15,2,MECH SHAFT,,,12,,,,,ALB_3
5348,NRT 3-16,2,MECH SHAFT,,,34,,,,,ALB_3
5349,NRT 3-17,2,MECH SHAFT,,,9,,,,,ALB_3
5350,NRT 3-18,2,MECH SHAFT,,,12,,,,,ALB_3
5351,NRT 3-19,2,MECH SHAFT,,,154,,,,,ALB_3
5352,NRT 3-20,2,MECH SHAFT,,,15,,,,,ALB_3
5353,NRT 3-40,2,MECH SHAFT,,,12,,,,,ALB_3
5354,NRT 3-02,2,MECH SHAFT,,,23,,,,,ALB_3
5355,NRT 3-23,2,NRT,,,223,,,,,ALB_3
5356,NRT 3-24,2,NRT,,,332,,,,,ALB_3
5357,NRT 3-25,2,ELEVATORS / STAIRS,,,220,,,,,ALB_3
5358,3702,229,STAIR FOYER,,,230,,,,,ALB_3
5359,NRT 3-27,2,STAIR,,,175,,,,,ALB_3
5360,NRT 3-28,2,MECH SHAFT,,,264,,,,,ALB_3
5361,3701,229,MECH,,,543,,,,,ALB_3
5362,NRT 3-30,2,NRT,,,93,,,,,ALB_3
5363,NRT 3-31,2,STAIR 1,V35ST1,,152,,,,,ALB_3
5364,NRT 3-32,2,ELEVATORS 1,V35EL1,,290,,,,,ALB_3
5365,NRT 3-33,2,STAIR 2,V35ST2,,290,,,,,ALB_3
5366,NRT 3-34,2,STAIR 3,V33ST3,,295,,,,,ALB_3
5367,NRT 3-35,2,STAIR 6,V31ST6,,295,,,,,ALB_3
5368,NRT 3-36,2,ELEVATORS 2,V30EL2 and 3020,,584,,,,,ALB_3
5369,NRT 3-37,2,STAIR 5,V31ST5,,206,,,,,ALB_3
5370,NRT 3-38,2,STAIR 4,V34ST4,,295,,,,,ALB_3
5371,NRT 3-39,2,STAIR 7,V32ST7,,295,,,,,ALB_3
5372,4000,11,CONSULT ROOM,,,159,,,,NO,ALB_4
5373,4001,11,CONSULT ROOM,,,168,,,,NO,ALB_4
5374,4002,614,CLERICAL,,,92,,,,,ALB_4
5375,4003,11,SHOWER,,,79,,,,NO,ALB_4
5376,4004,11,LOUNGE - FAMILY,,,373,,,,NO,ALB_4
5377,4005,11,NURSE STATION,,,479,,,,NO,ALB_4
5378,4007,153,PHARMACY,HOOD,,209,,,,YES,ALB_4
5379,4008,237,JANITOR,,,173,,,,,ALB_4
5380,4009,11,STORAGE - CLEAN,,,208,,,,YES,ALB_4
5381,4010,11,ICU NURSERY,,,76,,,,YES,ALB_4
5382,4011,11,NURSE LOUNGE,,,216,,,,NO,ALB_4
5383,4012,11,TOILET,,UNIT SPECIFIC,104,,,,NO,ALB_4
5384,4013,374,OFFICE,,,249,,,,,ALB_4
5385,4014,16,NURSING ADMIN,,,174,,,,,ALB_4
5386,4015,446,LOCKERS - NURSES,,,125,,,,,ALB_4
5387,4022,409,STORAGE,,,52,,,,,ALB_4
5388,4024,229,STORAGE,,,40,,,,,ALB_4
5389,4030,145,IMAGING ROOM 2,,,367,,,,YES,ALB_4
5390,4042,145,LAB - NUCL MED,,,132,,,,YES,ALB_4
5391,4044,145,OFFICE,,,138,,,,,ALB_4
5392,4045,145,IMAGING ROOM 1,,,997,,,,YES,ALB_4
5393,4100,11,2 BEDS,,,245,,,,YES,ALB_4
5394,4101,11,2 BEDS,,,245,,,,YES,ALB_4
5395,4102,11,2 BEDS,,,246,,,,YES,ALB_4
5396,4103,11,2 BEDS,,,232,,,,YES,ALB_4
5397,4104,11,2 BEDS,,,230,,,,YES,ALB_4
5398,4105,11,2 BEDS,,,230,,,,YES,ALB_4
5399,4106,11,2 BEDS,,,230,,,,YES,ALB_4
5400,4107,11,2 BEDS,,,230,,,,YES,ALB_4
5401,4108,11,2 BEDS,,,232,,,,YES,ALB_4
5402,4110,11,3 BEDS,,,337,,,,YES,ALB_4
5403,4111,11,2 BEDS,,,243,,,,YES,ALB_4
5404,4112,11,2 BEDS,,,252,,,,YES,ALB_4
5405,4113,11,2 BEDS,,,253,,,,YES,ALB_4
5406,4114,11,2 BEDS,,,252,,,,YES,ALB_4
5407,4115,11,2 BEDS,,,285,,,,YES,ALB_4
5408,4120,11,2 BEDS,,,224,,,,YES,ALB_4
5409,4121,11,2 BEDS,,,234,,,,YES,ALB_4
5410,4122,11,1 BED,,,133,,,,YES,ALB_4
5411,4123,11,2 BEDS,,,233,,,,YES,ALB_4
5412,4124,11,2 BEDS,,,232,,,,YES,ALB_4
5413,4125,11,2 BEDS,,,223,,,,YES,ALB_4
5414,4126,11,2 BEDS,,,230,,,,YES,ALB_4
5415,4127,11,2 BEDS,,,230,,,,YES,ALB_4
5416,4128,11,2 BEDS,,,236,,,,YES,ALB_4
5417,4130,11,CORRIDOR,,,969,,,,NO,ALB_4
5418,4131,11,BLOOD / GAS / RT SUPPLY,,,86,,,,NO,ALB_4
5419,4132,11,CLEAN UTILITY,,,105,,,,YES,ALB_4
5420,4134,11,NURSE STATION,,,895,,,,NO,ALB_4
5421,4135,11,NURSE STATION,,,686,,,,NO,ALB_4
5422,4141,11,SOILED UTILITY,,,62,,,,YES,ALB_4
5423,4142,11,TOILET - ADA,,,70,,,,NO,ALB_4
5424,4143,11,SOILED UTILITY,,,98,,,,YES,ALB_4
5425,4144,11,CLEAN UTILITY,,,71,,,,YES,ALB_4
5426,4145,11,CLEAN UTILITY,,,69,,,,YES,ALB_4
5427,4147,11,NURSE STATION,,,614,,,,NO,ALB_4
5428,4148,11,NURSE STATION,,,578,,,,NO,ALB_4
5429,4200,614,ISOLATION,,,339,,,,YES,ALB_4
5430,4201,614,ISOLATION,,,338,,,,YES,ALB_4
5431,4202,614,2 BEDS,,,338,,,,,ALB_4
5432,4203,614,2 BEDS,,,338,,,,,ALB_4
5433,4204,614,2 BEDS,,,338,,,,,ALB_4
5434,4205,614,1 BED,,,194,,,,,ALB_4
5435,4206,614,SOILED UTILITY,,,133,,,,YES,ALB_4
5436,4210,614,1 BED,,,274,,,,,ALB_4
5437,4211,614,1 BED,,,286,,,,,ALB_4
5438,4212,614,1 BED,,,286,,,,,ALB_4
5439,4213,614,ISOLATION,,,285,,,,YES,ALB_4
5440,4214,614,LOUNGE,,,593,,,,,ALB_4
5441,4215,237,JANITOR,,,27,,,,,ALB_4
5442,4220,614,ISOLATION,,,329,,,,YES,ALB_4
5443,4221,614,ISOLATION,,,341,,,,YES,ALB_4
5444,4222,614,2 BEDS,,,341,,,,,ALB_4
5445,4223,614,2 BEDS,,,341,,,,,ALB_4
