Room ID,Room Number,Cost Center ID,Room Name,Room Function Notes,Notes,Area Import,Headwall Count,Bed Count,Bed Status,Air Tested,Floor Id
8905,G100,265,RECEPTION,,,732,,,,,MER_GL
8906,G101,265,OFFICE,,,127,,,,,MER_GL
8907,G102,265,OFFICE,,,191,,,,,MER_GL
8908,G103,265,OFFICE,,,182,,,,,MER_GL
8909,G104,265,OFFICE,,,219,,,,,MER_GL
8910,G105,265,OFFICE,,,234,,,,,MER_GL
8911,G106,265,OFFICE,,,421,,,,,MER_GL
8912,G107,265,OFFICE,,,198,,,,,MER_GL
8914,G109,265,OFFICE,,,171,,,,,MER_GL
8915,G110,298,CHAPEL,,,239,,,,,MER_GL
8916,G111,616,,UNKNOWN,,235,,,,,MER_GL
8917,G112,616,STORAGE,,,226,,,,,MER_GL
8918,G113,616,,UNKNOWN,,274,,,,,MER_GL
8919,G114A,616,,UNKNOWN / was EXAM,,87,,,,,MER_GL
8920,G114,616,,UNKNOWN / was PRE OP TESTING,,112,,,,NO,MER_GL
8921,G114B,616,TOILET - STAFF,,,35,,,,,MER_GL
8922,G114C,616,TOILET - STAFF,,,35,,,,,MER_GL
8923,G115,616,,UNKNOWN / was PRE OP TESTING,,80,,,,NO,MER_GL
8924,G116,616,,UNKNOWN,,76,,,,,MER_GL
8925,G117,616,,UNKNOWN,,75,,,,,MER_GL
8926,G118,616,,UNKNOWN,,70,,,,,MER_GL
8927,G119,616,,UNKNOWN,,76,,,,,MER_GL
8928,FCM G119A,357,WAITING,,,2006,,,,,MER_GL
8929,G120,303,MEDICAL RECORDS,,,282,,,,,MER_GL
8930,G120A,303,MEDICAL RECORDS - VAULT,,,61,,,,,MER_GL
8931,G121,265,MEDICAL RECORDS,,,359,,,,,MER_GL
8932,G122,303,BIRTH CERT,,,184,,,,,MER_GL
8933,G123,303,MEDICAL RECORDS,,,219,,,,,MER_GL
8934,G124,261,REGISTRATION,,,134,,,,,MER_GL
8935,G125,303,MEDICAL RECORDS,,,3160,,,,,MER_GL
8936,G126,303,OFFICE,,,150,,,,,MER_GL
8937,G128,236,JANITOR,,,66,,,,,MER_GL
8938,G128A,265,OFFICE,,,137,,,,,MER_GL
8939,G127,265,OFFICE,,,129,,,,,MER_GL
8940,G130,355,GIFT SHOP,,,416,,,,,MER_GL
8941,G135,287,MD / PHYSICIAN SVCS,,,145,,,,,MER_GL
8942,BCM G136,357,TOILET - MENS,,,179,,,,,MER_GL
8943,BCM G137,357,TOILET - WOMENS,,,167,,,,,MER_GL
8944,G137A,303,STORAGE,,,45,,,,,MER_GL
8945,G140,371,CASE MGMT,,,2045,,,,,MER_GL
8946,G160,306,LOUNGE,,,1280,,,,,MER_GL
8947,G160A,306,TOILET,,,96,,,,,MER_GL
8948,G160B,306,TOILET,,,117,,,,,MER_GL
8949,G205,236,"ENVIRONMENTAL SERVICES

SERVICE STORAGE",,,240,,,,,MER_GL
8950,G210A,211,OFFICE,,,125,,,,,MER_GL
8951,G210B,211,OFFICE,,,228,,,,,MER_GL
8952,G210,211,TRANSPORT,,,544,,,,,MER_GL
8953,G215,211,TRANSPORTATION,,,558,,,,,MER_GL
8954,G220,211,OFFICE - TRANSPORTATION,,,95,,,,,MER_GL
8955,G225,203,OFFICE,,,128,,,,,MER_GL
8956,G230,236,CONFERENCE,,,308,,,,,MER_GL
8957,G235,236,OFFICE,,,173,,,,,MER_GL
8958,G240,236,OFFICE,,,407,,,,,MER_GL
8959,G240A,236,OFFICE,,,167,,,,,MER_GL
8960,G250,228,MECH,,,2212,,,,,MER_GL
8961,G255,236,STORAGE,,,555,,,,,MER_GL
8962,G265A,236,STORAGE,,,242,,,,,MER_GL
8963,G265B,236,STORAGE,,,194,,,,,MER_GL
8964,G275,239,DATA / TELE - PBX,,,289,,,,,MER_GL
8965,G280,239,OFFICE,,,71,,,,,MER_GL
8966,G282,239,COMPUTER,,,223,,,,,MER_GL
8967,G284,239,OFFICE,,,221,,,,,MER_GL
8968,G285,239,TELE,,,405,,,,,MER_GL
8969,G286,213,MAIL ROOM,,,68,,,,,MER_GL
8970,G295A,239,STORAGE,,,370,,,,,MER_GL
8971,G295,239,TELE SWITCH ROOM,,,269,,,,,MER_GL
8972,G301,228,MECH,,,826,,,,,MER_GL
8973,G302,228,MECH,,,162,,,,,MER_GL
8974,G303,228,MECH,,,208,,,,,MER_GL
8975,G304,228,ENGINEERING SHOP,,,1016,,,,,MER_GL
8976,G305,228,ENGINEERING SHOP,,,597,,,,,MER_GL
8984,G330,134,MECH,,,623,,,,,MER_GL
8985,1000,228,ELEC,,,175,,,,,MER_1
8986,1000A,228,STORAGE,,,84,,,,,MER_1
8987,1001,236,JANITOR,,,60,,,,,MER_1
8988,1002,236,TRASH,,,12,,,,,MER_1
8990,1004,203,OFFICE,,,26,,,,,MER_1
8992,1011,102,MECH,,,94,,,,,MER_1
8994,1020,203,LOUNGE / VENDING,,,181,,,,,MER_1
8995,FCM 1021,357,TOILET - MENS,,,92,,,,,MER_1
8996,1021,236,JANITOR,,,14,,,,,MER_1
8997,FCM 1022,357,TOILET - WOMENS,,,93,,,,,MER_1
9002,1040,203,DINING,,,6425,,,,,MER_1
9003,1050,203,FOOD / TRAY ASSEMBLY,,,3700,,,,,MER_1
9004,1051,203,COOLING,,,91,,,,,MER_1
9005,1052,203,COOLING,,,91,,,,,MER_1
9006,1053,203,COOLING,,,90,,,,,MER_1
9007,1054,203,COOLING,,,94,,,,,MER_1
9008,1055,203,STORAGE,,,228,,,,,MER_1
9009,1060,203,DISHWASHING,,,1476,,,,,MER_1
9012,1080,203,OFFICE,,,116,,,,,MER_1
9013,1081,203,OFFICE,,,133,,,,,MER_1
9014,1081A,203,OFFICE,,,90,,,,,MER_1
9015,1082,203,OFFICE,,,106,,,,,MER_1
9016,1083,203,LOCKERS - WOMENS,,,114,,,,,MER_1
9017,1084,203,LOCKERS - MENS,,,114,,,,,MER_1
9018,1090A,152,PHARMACY,HOOD,,78,,,,YES,MER_1
9019,1090,152,LOUNGE,,,92,,,,,MER_1
9020,1095,152,PHARMACY (VACANT),"Diane: keep CC, note vacant Jan2016",,1113,,,,NO,MER_1
9021,FCM 1101,357,TOILET,,,72,,,,,MER_1
9022,FCM 1102,357,TOILET,,,81,,,,,MER_1
9023,FCM 1104,357,WAITING,,,694,,,,,MER_1
9024,1105A,134,OFFICE,,,85,,,,,MER_1
9025,1105,134,LAB REGISTRATION,,,293,,,,NO,MER_1
9026,1107,134,PATIENT HOLDING,,,500,,,,NO,MER_1
9027,1107A,134,MECH,,,124,,,,,MER_1
9028,1108,134,READING,,,255,,,,,MER_1
9029,1109,134,TOILET,,,53,,,,,MER_1
9030,1111,134,OFFICE,,,195,,,,,MER_1
9031,1112,134,OFFICE,,,155,,,,,MER_1
9033,1113,134,CONFERENCE,,,257,,,,,MER_1
9034,1114,134,LOUNGE - RADIOLOGY,,,428,,,,,MER_1
9035,1114A,134,CHANGING - MENS,,,108,,,,,MER_1
9036,1114B,134,TOILET - MENS,,,100,,,,,MER_1
9037,1114C,134,CHANGING - WOMENS,,,138,,,,,MER_1
9038,1114D,134,TOILET - WOMENS,,,96,,,,,MER_1
9039,1115A,147,TOILET,,,48,,,,,MER_1
9040,1115,147,ULTRASOUND 1,,,180,,,,,MER_1
9041,1116A,147,TOILET,,,51,,,,,MER_1
9042,1116,147,ULTRASOUND 2,,,195,,,,,MER_1
9043,1117,147,WORK ROOM,,,166,,,,,MER_1
9044,1118A,147,TOILET,,,32,,,,,MER_1
9045,1118,147,ULTRASOUND 3,,,203,,,,,MER_1
9046,1119,147,OFFICE,,,153,,,,,MER_1
9047,1119A,147,STORAGE,,,38,,,,,MER_1
9048,1119B,147,TOILET,,,55,,,,,MER_1
9049,1120,134,RADIOLOGY 11,,,259,,,,NO,MER_1
9050,1122,134,RADIOLOGY 12,,,238,,,,NO,MER_1
9051,1124,134,DRESSING,,,290,,,,,MER_1
9052,1124A,134,RADIOLOGY 13,,,249,,,,NO,MER_1
9053,1124B,134,RADIOLOGY 14,,,276,,,,NO,MER_1
9054,1126,134,LOCKERS - PHYSICIANS,,,104,,,,,MER_1
9055,1127,134,TOILET,,,94,,,,,MER_1
9056,1129,491,LAB - CATH 3,,,503,,,,YES,MER_1
9057,1129B,491,EQUIP,,,57,,,,,MER_1
9058,1130,149,CT SCAN TECH,,,135,,,,,MER_1
9059,1139,491,WORK ROOM,,,234,,,,,MER_1
9060,1140,149,CT SCAN PROCEDURE,,,380,,,,NO,MER_1
9061,1144A,134,TOILET,,,28,,,,,MER_1
9062,1144,134,CORRIDOR / WORK ROOM,,,1061,,,,,MER_1
9063,1147,134,CONTROL,,,213,,,,,MER_1
9064,1149,134,LAB - CATH 5,,,536,,,,YES,MER_1
9065,1150,134,VIEWING,,,303,,,,,MER_1
9066,1152,134,FILE ROOM,,,529,,,,,MER_1
9067,1154,134,RADIOLOGY 6,,,311,,,,NO,MER_1
9068,1156,134,RADIOLOGY 5,,,279,,,,NO,MER_1
9071,1160,134,READING,,,416,,,,,MER_1
9072,1162,134,RADIOLOGY 7,,,324,,,,NO,MER_1
9073,1163,134,TOILET,,,25,,,,,MER_1
9074,1164,134,TOILET,,,19,,,,,MER_1
9075,1165,134,TOILET,,,18,,,,,MER_1
9076,1166,134,TOILET,,,16,,,,,MER_1
9077,1167,491,STORAGE,,,112,,,,,MER_1
9078,1169,491,OFFICE,,,140,,,,,MER_1
9079,1169A,491,OFFICE,,,128,,,,,MER_1
9080,1170,491,READING,,,214,,,,,MER_1
9081,1171,236,JANITOR,,,38,,,,,MER_1
9082,1172,491,INVASIVE VASCULAR,,,559,,,,YES,MER_1
9083,1174,491,CONTROL,,,182,,,,,MER_1
9084,1174A,491,STORAGE,,,69,,,,,MER_1
9085,1176,491,LAB - CATH 2,,,859,,,,YES,MER_1
9087,1178,491,STORAGE,,,121,,,,,MER_1
9088,1179,491,SUPPLY,,,296,,,,,MER_1
9090,1180,149,LAB - CATH 4,,,657,,,,YES,MER_1
9092,1182,149,CONTROL,,,192,,,,,MER_1
9093,1184,491,STORAGE,,,179,,,,,MER_1
9094,1185A,491,TOILET,,,50,,,,,MER_1
9095,1185,491,WORK ROOM,,,422,,,,,MER_1
9096,1186,491,CONTROL,,,167,,,,,MER_1
9097,1188,491,LAB - CATH 1,,,637,,,,YES,MER_1
9099,1190,132,PRE / POST RECOVERY,,,1370,,,,YES,MER_1
9100,1191,132,DRESSING,,,98,,,,,MER_1
9101,1192,132,MEDICATION,,,110,,,,,MER_1
9102,1193,132,SOILED UTILITY,,,84,,,,YES,MER_1
9103,1194,132,CLEAN UTILITY,,,72,,,,YES,MER_1
9104,1196,132,OFFICE,,,53,,,,,MER_1
9105,1197,132,TOILET,,,61,,,,,MER_1
9106,1200,106,STORAGE,,,136,,,,,MER_1
9107,1205,106,BLOOD BANK,,,365,,,,UNKNOWN,MER_1
9108,1210A,106,LOCKERS,,,96,,,,,MER_1
9109,1210,106,TOILET,,,150,,,,,MER_1
9110,1212,106,LOCKERS,,,252,,,,,MER_1
9111,1212A,106,TOILET,,,115,,,,,MER_1
9112,1215,106,LOUNGE,,,349,,,,,MER_1
9113,1220,109,HEMATOLOGY,,,525,,,,YES,MER_1
9114,1230,113,CHEMISTRY,,,962,,,,YES,MER_1
9115,1235,106,GLASS WASH,,,221,,,,YES,MER_1
9116,1235A,106,STORAGE,,,28,,,,,MER_1
9117,1246,106,PHLEBOTOMY,,,412,,,,YES,MER_1
9120,1250A,106,LAB,,,362,,,,YES,MER_1
9123,1255A,110,ISOLATION,,,131,,,,YES,MER_1
9124,1255,110,MICROBIOLOGY,,,768,,,,YES,MER_1
9125,1260C,106,OFFICE,,,47,,,,,MER_1
9126,1260,106,SPECIMEN,,,377,,,,YES,MER_1
9127,1260A,106,TOILET,,,117,,,,,MER_1
9128,1260B,106,TOILET,,,30,,,,,MER_1
9129,1261,106,OFFICE,,,86,,,,,MER_1
9130,1265,106,OFFICE,,,218,,,,,MER_1
9131,1270,106,HISTOLOGY,,,249,,,,YES,MER_1
9132,1275,106,CYTOLOGY,,,348,,,,YES,MER_1
9133,1280,120,OFFICE,,,137,,,,,MER_1
9134,1281,120,OFFICE,,,194,,,,,MER_1
9135,1282,120,OFFICE,,,166,,,,,MER_1
9136,1284,120,CONFERENCE,,,304,,,,,MER_1
9137,1285,120,TOILET,,,38,,,,,MER_1
9138,1286,120,OFFICE,,,149,,,,,MER_1
9139,1287,120,OFFICE,,,148,,,,,MER_1
9141,1288A,120,LAB RECEPTION - PATHOLOGY,,,86,,,,NO,MER_1
9142,1300A,144,STORAGE,,,76,,,,,MER_1
9143,1300B,144,STORAGE,,,28,,,,,MER_1
9144,1300,144,WAITING,,,515,,,,,MER_1
9145,1301,144,OFFICE,,,46,,,,,MER_1
9147,1302A,144,OFFICE,,,69,,,,,MER_1
9148,1303,144,OFFICE,,,46,,,,,MER_1
9149,1304,144,CONFERENCE,,,111,,,,,MER_1
9150,1305,144,NUCLEAR MEDICINE,HOOD,,121,,,,YES,MER_1
9151,1306,144,NUCLEAR MEDICINE,,,352,,,,YES,MER_1
9152,1307,144,OFFICE,,,113,,,,,MER_1
9153,1308A,144,STORAGE,,,19,,,,,MER_1
9154,1308B,144,TOILET,,,21,,,,,MER_1
9155,1308,144,VESTIBULE,,,147,,,,,MER_1
9156,1309,144,CONTROL,,,107,,,,,MER_1
9157,1310,144,NUCLEAR MEDICINE,,,215,,,,YES,MER_1
9158,1312,144,NUCLEAR MEDICINE,,,530,,,,YES,MER_1
9172,1329A,228,ELEC / MECH,,,37,,,,,MER_1
9174,1339,487,WAITING,,,1236,,,,NO,MER_1
9175,1339A,487,EXAM,,,162,,,,NO,MER_1
9176,1340,487,NURSE STATION,,,182,,,,,MER_1
9177,1341,487,MEDICATION,,,62,,,,,MER_1
9178,1342,487,TOILET,,,61,,,,,MER_1
9179,1343,228,ELEC,,,80,,,,,MER_1
9180,1344,487,LAB - ABG,,,127,,,,NO,MER_1
9181,1345,487,TREATMENT,,,363,,,,NO,MER_1
9182,1347,487,TREATMENT,,,148,,,,NO,MER_1
9183,1349,487,STORAGE,,,140,,,,,MER_1
9184,1351,487,TOILET / SHOWER,,,106,,,,,MER_1
9185,1352,487,LOUNGE,,,255,,,,,MER_1
9186,1353,487,SOILED UTILITY,,,107,,,,YES,MER_1
9187,1354A,487,CORRIDOR,,,57,,,,,MER_1
9189,1355B,487,DICTATION - MD,,,82,,,,,MER_1
9190,1355,487,NURSE STATION,,,86,,,,,MER_1
9191,1355A,487,TOILET,,,60,,,,,MER_1
9192,1356,487,CLEAN UTILITY,,,140,,,,NO,MER_1
9193,1356A,228,ELEC,,,37,,,,,MER_1
9194,1360,487,AMBULANCE DRIVERS,,,84,,,,,MER_1
9195,1360A,487,TOILET,,,63,,,,,MER_1
9196,1361,236,JANITOR,,,34,,,,,MER_1
9197,1361A,487,STORAGE,,,52,,,,,MER_1
9198,1362,487,TOILET,,,50,,,,,MER_1
9199,1363,487,TOILET,,,70,,,,,MER_1
9200,1365,487,RADIOLOGY,,,322,,,,NO,MER_1
9201,1365B,487,DARK ROOM,,,36,,,,,MER_1
9202,1365A,487,CONTROL ROOM,,,80,,,,,MER_1
9203,1372,487,TOILET,,,110,,,,,MER_1
9204,1371,487,TREATMENT / DECON SHWR,HEADWALL: H,,264,1,,1 BAY (NOT A BED),NO,MER_1
9205,1373,487,EXAM,HEADWALLS: A B,,240,2,,2 BAYS (NOT BEDS),NO,MER_1
9206,1374,487,EXAM,HEADWALLS: C D,,222,2,,2 BAYS (NOT BEDS),NO,MER_1
9207,1375,487,EXAM,HEADWALLS: E F G,,311,3,,3 BAYS (NOT BEDS),NO,MER_1
9208,1378,487,TREATMENT,,,342,,,,NO,MER_1
9209,1379,487,MEDICATION,,,93,,,,,MER_1
9210,1380,487,EXAM,HEADWALL: I,,99,1,,1 BAY (NOT A BED),,MER_1
9211,1381,487,EXAM,HEADWALL: J,,102,1,,1 BAY (NOT A BED),,MER_1
9212,1382,487,EXAM,HEADWALL: K,,99,1,,1 BAY (NOT A BED),,MER_1
9213,1382A,487,SOILED UTILITY,,,136,,,,,MER_1
9214,1383,487,EXAM,HEADWALL: L,,102,1,,1 BAY (NOT A BED),,MER_1
9215,1383A,487,TOILET,,,71,,,,,MER_1
9216,1384,487,TREATMENT,HEADWALLS: N O P,,339,3,,3 BAYS (NOT BEDS),,MER_1
9217,1385,487,TREATMENT,HEADWALLS: Q R S T,,439,4,,4 BAYS (NOT BEDS),,MER_1
9218,1386,487,EXAM,HEADWALL: M,,125,1,,1 BAY (NOT A BED),,MER_1
9219,1387,487,LOUNGE,,,165,,,,,MER_1
9222,2005,17,STORAGE - EQPMT,,,115,,,,,MER_2
9223,2007,228,STORAGE,,,20,,,,,MER_2
9224,2009,228,MECH / STORAGE,,,7431,,,,,MER_2
9225,2015,228,LOCKERS - ENGINEERING,,,583,,,,,MER_2
9226,2101,228,MECH,,,153,,,,,MER_2
9228,2115,88,DICTATION,,,293,,,,,MER_2
9229,2135,152,STORAGE - PHARMACY,,,123,,,,NO,MER_2
9231,2195,102,STORAGE,UNKNOWN / was MECH (LINKS CHANGE),,97,,,,,MER_2
9232,2197,298,OFFICE,,,145,,,,,MER_2
9233,2201,3,CONFERENCE,,,191,,,,,MER_2
9234,2202 A/B,3,,REMOVED BEDS (2),,251,,,REMOVED 7/22/14,,MER_2
9235,2203,3,TOILET - STAFF,,,27,,,,,MER_2
9236,2206 A/B,3,,REMOVED BEDS (2),,254,,,REMOVED 7/22/14,,MER_2
9237,2209,3,NURSE SUPPORT,,,101,,,,,MER_2
9238,2210 A/B,3,,REMOVED BEDS (2),,240,,,REMOVED 7/22/14,,MER_2
9239,2214 A/B,3,,REMOVED BEDS (2),,240,,,REMOVED 7/22/14,,MER_2
9240,2218 A/B,3,,REMOVED BEDS (2),,254,,,REMOVED 7/22/14,,MER_2
9241,2222 A/B,3,,REMOVED BEDS (2),,254,,,REMOVED 7/22/14,,MER_2
9242,2205,3,LACTATION ROOM,,,117,,,,,MER_2
9243,2226 A/B,3,,REMOVED BEDS (2),,240,,,REMOVED 7/22/14,,MER_2
9244,2227,3,TUB / STORAGE,,,39,,,,,MER_2
9245,2230 A/B,203,DIETARY DISASTER STORAGE,REMOVED BEDS (2),,240,,,REMOVED 7/22/14,,MER_2
9246,2231,3,SHOWER,,,22,,,,,MER_2
9247,2234 A/B,203,DIETARY DISASTER STORAGE,REMOVED BEDS (2),,254,,,REMOVED 7/22/14,,MER_2
9248,2238 A/B,203,DIETARY DISASTER STORAGE,REMOVED BEDS (2),,236,,,REMOVED 7/22/14,,MER_2
9249,2241,3,TOILET - STAFF,,,34,,,,,MER_2
9250,2242,203,DIETARY DISASTER STORAGE,REMOVED BED,,208,,,REMOVED 7/22/14,,MER_2
9251,2244,203,DIETARY DISASTER STORAGE,REMOVED BED,,225,,,REMOVED 7/22/14,,MER_2
9252,2246 A/B/C/D,3,,REMOVED BEDS (4),,434,,,REMOVED 7/22/14,,MER_2
9253,2251,3,SITZ BATH,,,18,,,,,MER_2
9254,2253,3,SOILED UTILITY,,,63,,,,YES,MER_2
9255,2255,3,TUB / SHOWER,,,25,,,,,MER_2
9256,2261,3,SUPPLY,,,17,,,,,MER_2
9257,2263,3,CLEAN UTILITY,,,117,,,,YES,MER_2
9261,2283,3,TOILET,,,68,,,,,MER_2
9263,2293,3,TOILET,,,50,,,,,MER_2
9264,2295,3,WAITING,,,112,,,,,MER_2
9266,2300,3,OFFICE,REMOVED BEDS (2),,256,,,REMOVED 7/22/14,,MER_2
9267,2301,203,OFFICE,,,76,,,,,MER_2
9268,2301A,203,OFFICE,,,130,,,,,MER_2
9269,2303,211,STORAGE,,,102,,,,,MER_2
9270,2303A,228,ELEC / MECH,,,84,,,,,MER_2
9272,4119,5,SOILED UTILITY,,,96,,,,YES,MER_4
9273,4120,5,1 BED,ACTIVE BED (ICU),,292,,1,ACTIVE 7/22/14,,MER_4
9274,4121,5,INTENSIVIST,,,180,,,,,MER_4
9275,4123,5,OFFICE,,,155,,,,,MER_4
9276,4125,5,OFFICE,,,123,,,,,MER_4
9277,4130,5,1 BED - ISOL,ACTIVE BED (ICU ISOL),,236,,1,ACTIVE 7/22/14,YES,MER_4
9278,4131A,5,TOILET - STAFF,,,29,,,,,MER_4
9279,4131,5,SHOWER,,,52,,,,,MER_4
9280,4132,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
9281,4133,236,JANITOR,,,48,,,,,MER_4
9282,4134,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
9283,4135,5,CLEAN UTILITY,,,117,,,,YES,MER_4
9285,4137,5,CONFERENCE,,,143,,,,,MER_4
9286,4138,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
9287,4139,5,PANTRY,,,85,,,,,MER_4
9288,4139A,5,STORAGE,,,54,,,,,MER_4
9290,4141,5,SOILED UTILITY,,,111,,,,YES,MER_4
9291,4141B,5,MEDICATION,,,84,,,,,MER_4
9292,4141A,236,JANITOR,,,34,,,,,MER_4
9293,4142,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
9294,4143,5,LOCKERS,,,84,,,,,MER_4
9296,4145,5,TOILET - STAFF,,,26,,,,,MER_4
9297,4146,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
9298,4147,5,CLEAN UTILITY,,,125,,,,YES,MER_4
9300,4150,5,1 BED,ACTIVE BED (ICU),,209,,1,ACTIVE 7/22/14,,MER_4
9301,4151B,5,STORAGE,,,48,,,,,MER_4
9302,4151A,5,TOILET - STAFF,,,36,,,,,MER_4
9303,4151,5,SHOWER,,,37,,,,,MER_4
9304,4152,5,1 BED,ACTIVE BED (ICU),,219,,1,ACTIVE 7/22/14,,MER_4
9305,4153,156,STORAGE,,,58,,,,,MER_4
9306,4160,5,1 BED,ACTIVE BED (ICU),,266,,1,ACTIVE 7/22/14,,MER_4
9307,4161,5,CONFERENCE / WORK,,,149,,,,,MER_4
9308,4162,5,1 BED,ACTIVE BED (ICU),,208,,1,ACTIVE 7/22/14,,MER_4
9309,4163,5,CLEAN UTILITY,,,103,,,,YES,MER_4
9311,4165,5,WAITING,,,829,,,,,MER_4
9312,4166,5,1 BED,ACTIVE BED (ICU),,212,,1,ACTIVE 7/22/14,,MER_4
9313,4167,5,SOILED UTILITY,,,89,,,,YES,MER_4
9315,4169,5,MEDICATION,,,77,,,,,MER_4
9316,4170,5,1 BED,ACTIVE BED (ICU),,212,,1,ACTIVE 7/22/14,,MER_4
9317,4171A,5,LOCKERS,,,26,,,,,MER_4
9318,4171,236,JANITOR,,,76,,,,,MER_4
9320,4173,5,PANTRY,,,85,,,,,MER_4
9321,4174,5,1 BED,ACTIVE BED (ICU),,183,,1,ACTIVE 7/22/14,,MER_4
9322,4175,152,OFFICE,,,109,,,,,MER_4
9324,4177,5,CLEAN UTILITY,,,125,,,,YES,MER_4
9325,4178,5,1 BED,ACTIVE BED (ICU),,246,,1,ACTIVE 7/22/14,,MER_4
9326,4179,308,OFFICE,,,106,,,,,MER_4
9328,4181,5,LOUNGE,,,105,,,,,MER_4
9329,4182,5,1 BED - ISOL,ACTIVE BED (ICU ISOL),,278,,1,ACTIVE 7/22/14,YES,MER_4
9330,4183,5,QUIET ROOM,,,89,,,,,MER_4
9331,4185,5,EQUIP,,,90,,,,,MER_4
9334,4191,3,OFFICE,,,138,,,,,MER_4
9335,4193,5,STORAGE,,,65,,,,,MER_4
9336,4201,26,CONFERENCE - STAFF,,,178,,,,,MER_4
9337,4202 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,238,,2,SUSPENDED 7/22/14,,MER_4
9338,4203,26,TOILET - STAFF,,,33,,,,,MER_4
9339,4205,26,OFFICE,,,125,,,,,MER_4
9340,4206 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,250,,2,SUSPENDED 7/22/14,,MER_4
9342,4209,26,STAFF SUPPORT,,,102,,,,,MER_4
9343,4210 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,244,,2,SUSPENDED 7/22/14,,MER_4
9344,4214 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,249,,2,SUSPENDED 7/22/14,,MER_4
9345,4218 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,245,,2,SUSPENDED 7/22/14,,MER_4
9346,4219,26,CLEAN UTILITY,,,187,,,,YES,MER_4
9347,4222 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,245,,2,SUSPENDED 7/22/14,,MER_4
9348,4226 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,248,,2,SUSPENDED 7/22/14,,MER_4
9349,4227,156,SITZ BATH,,,43,,,,,MER_4
9350,4230 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,244,,2,SUSPENDED 7/22/14,,MER_4
9351,4231,26,SHOWER,,,30,,,,,MER_4
9352,4234 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,249,,2,SUSPENDED 7/22/14,,MER_4
9353,4238 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,226,,2,SUSPENDED 7/22/14,,MER_4
9354,4241,26,TOILET - STAFF,,,32,,,,,MER_4
9355,4242,26,SUSPENDED BED,SUSPENDED BED,,221,,1,SUSPENDED 7/22/14,,MER_4
9356,4244,26,SUSPENDED BED,SUSPENDED BED,,216,,1,SUSPENDED 7/22/14,,MER_4
9357,4246 A/B/C/D,26,SUSPENDED BEDS (4),SUSPENDED BEDS (4),,421,,4,SUSPENDED 7/22/14,,MER_4
9358,4254 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,234,,2,SUSPENDED 7/22/14,,MER_4
9359,4255,26,TOILET,,,23,,,,,MER_4
9360,4258 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,252,,2,SUSPENDED 7/22/14,,MER_4
9361,4259,26,LOCKERS,,,79,,,,,MER_4
9362,4261,26,TUB / LOCKERS,,,28,,,,,MER_4
9363,4262 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,241,,2,SUSPENDED 7/22/14,,MER_4
9364,4263,26,SOILED UTILITY,,,118,,,,YES,MER_4
9365,4263A,206,LINEN,,,16,,,,,MER_4
9366,4364A,265,SLEEP ROOM (KAISER),,,91,,,,,MER_4
9367,4364C,265,SLEEP ROOM (KAISER),,,87,,,,,MER_4
9368,4364B,265,TOILET (KAISER),,,54,,,,,MER_4
9369,4365,236,JANITOR / TOILET,,,65,,,,,MER_4
9370,4365A,236,JANITOR / TOILET,,,28,,,,,MER_4
9371,4366A,125,EEG (KAISER),,,74,,,,,MER_4
9372,4366C,125,EEG (KAISER),,,71,,,,,MER_4
9373,4366B,125,EEG (KAISER),,,60,,,,,MER_4
9374,4367,156,LOCKERS,,,391,,,,,MER_4
9375,4369,156,TESTING - RESPIRATORY,,,124,,,,YES,MER_4
9376,4370,125,WAITING,,,122,,,,,MER_4
9377,4371,125,RECEPTION,,,79,,,,,MER_4
9378,4371A,125,SCHEDULING,,,76,,,,,MER_4
9379,4372,125,CLERICAL,,,515,,,,,MER_4
9380,4373,125,READING - MD,,,142,,,,,MER_4
9381,4375,125,OFFICE,,,74,,,,,MER_4
9382,4377,125,EKG READING,,,103,,,,,MER_4
9383,4379,125,TECH WORK OFFICE,,,102,,,,NO,MER_4
9384,4381,125,SOILED UTILITY,,,60,,,,YES,MER_4
9385,4383,125,CLEAN UTILITY,,,58,,,,YES,MER_4
