Room ID,Room Number,Cost Center ID,Room Name,Room Function Notes,Notes,Area Import,Headwall Count,Bed Count,Bed Status,Air Tested,Floor Id
7930,4148,458,PSYCH SECLUSION C,,,103,,,,NO,HER_4
7931,4149,458,PSYCH SECLUSION D,,,90,,,,NO,HER_4
7932,4150,32,SUPPLY,,,55,,,,,HER_4
7933,4151,32,INTERVIEW,,,137,,,,,HER_4
7934,4152,32,TREATMENT,,,137,,,,NO,HER_4
7935,4153,32,SOILED UTILITY,,,142,,,,YES,HER_4
7936,4155,458,LOUNGE - STAFF,,,149,,,,,HER_4
7937,4155A,458,LOCKERS,,,94,,,,,HER_4
7938,4156,32,ELEC,,,25,,,,,HER_4
7939,4157,458,SHOWER,,,57,,,,,HER_4
7940,4160,32,SEATING,,,292,,,,,HER_4
7941,4161,458,SEATING,,,293,,,,,HER_4
7943,C414,458,CORRIDOR,,,1846,,,,,HER_4
7944,C415,32,CORRIDOR,,,1529,,,,,HER_4
7945,3200,77,PATIO,,,277,,,,,HER_3
7946,3201,77,1 BED,,,143,,,,,HER_3
7948,3202,77,1 BED,,,117,,,,,HER_3
7949,3203,77,2 BEDS,,,217,,,,,HER_3
7951,3204,77,2 BEDS,,,195,,,,,HER_3
7952,3205,77,2 BEDS,,,243,,,,,HER_3
7953,3206,77,2 BEDS,,,214,,,,,HER_3
7954,3207,77,2 BEDS,,,209,,,,,HER_3
7957,3209,77,2 BEDS,,,224,,,,,HER_3
7958,3210,77,4 BEDS,,,468,,,,,HER_3
7960,3240,158,STORAGE,,,48,,,,,HER_3
7961,3241,158,OFFICE - RESPIRATORY,,,208,,,,,HER_3
7962,3242,158,TREATMENT - RESPIRATORY,HOOD,,375,,,,YES,HER_3
7963,3243,158,TOILET,,,32,,,,,HER_3
7964,3244,77,STORAGE,,,60,,,,,HER_3
7965,3245,77,JANITOR,,,32,,,,,HER_3
7966,3246,77,TOILET - MENS,,,191,,,,,HER_3
7967,3247,77,STORAGE,,,44,,,,,HER_3
7968,3248,77,TOILET - WOMENS,,,191,,,,,HER_3
7969,3249,77,LAUNDRY,,,53,,,,,HER_3
7970,3250,77,DAY ROOM,,,711,,,,,HER_3
7971,3252,77,QUIET ROOM,,,101,,,,,HER_3
7972,3253,77,NURSE STATION,,,174,,,,,HER_3
7973,3254,77,TOILET,,,53,,,,,HER_3
7974,3255,77,MEDICATION,,,81,,,,,HER_3
7975,3256,77,KITCHEN,,,158,,,,,HER_3
7976,3257,77,LOUNGE - STAFF,,,267,,,,,HER_3
7977,3258,77,STORAGE,,,78,,,,,HER_3
7978,3259,77,EXAM,,,95,,,,,HER_3
7979,3260,77,TESTING,,,74,,,,NO,HER_3
7980,3261,77,OFFICE,,,85,,,,,HER_3
7981,3262,77,INTERVIEW,,,95,,,,,HER_3
7982,3263,77,DICTATION,,,41,,,,,HER_3
7984,FCM 321,77,CORRIDOR,,,348,,,,,HER_3
7985,FCM 322,357,CORRIDOR,,,1719,,,,,HER_3
7986,3351,41,OFFICE / RESIDENT,,,205,,,,,HER_3
7987,5101,3,1 BED,,,293,,,,,HER_5
7989,5102,3,1 BED,,,230,,,,,HER_5
7991,5103,3,2 BEDS,,,323,,,,,HER_5
7993,5104,3,2 BEDS,,,323,,,,,HER_5
7995,5105,3,2 BEDS,,,323,,,,,HER_5
7997,5106,3,2 BEDS,,,323,,,,,HER_5
7999,5107,3,1 BED,,,230,,,,,HER_5
8001,5108,3,1 BED,,,230,,,,,HER_5
8003,5110,3,2 BEDS,,,345,,,,,HER_5
8005,5111,3,1 BED,,,214,,,,,HER_5
8007,5112,3,1 BED,,,220,,,,,HER_5
8009,5113,3,OFFICE,,,220,,,,,HER_5
8011,5114,3,1 BED,,,247,,,,,HER_5
8013,5115,3,1 BED - ISOL,,,307,,,,YES,HER_5
8015,5116,3,1 BED,,,190,,,,,HER_5
8017,5117,3,1 BED,,,203,,,,,HER_5
8019,5118,3,1 BED,,,202,,,,,HER_5
8021,5119,3,1 BED - NEG PRESS,,,210,,,,YES,HER_5
8023,5120,3,DINING - QUIET / 3 BED,,,675,,,,,HER_5
8025,5121,3,NURSE STATION,,,148,,,,,HER_5
8026,5122,3,VESTIBULE,,,324,,,,,HER_5
8028,5124,3,STORAGE,question: WAS 1 BED ??,,163,,,,,HER_5
8029,5124A,3,TOILET,,,48,,,,,HER_5
8030,5125,3,2 BEDS,,,352,,,,,HER_5
8032,5126,3,2 BEDS,,,321,,,,,HER_5
8034,5127,3,1 BED,,,227,,,,,HER_5
8036,5128,3,1 BED,,,220,,,,,HER_5
8038,5129,3,2 BEDS,,,330,,,,,HER_5
8040,5130,3,2 BEDS,,,323,,,,,HER_5
8042,5131,3,2 BEDS,,,323,,,,,HER_5
8044,5132,3,2 BEDS,,,363,,,,,HER_5
8046,5140,3,CONFERENCE,,,113,,,,,HER_5
8047,5141,3,CLEAN UTILITY,,,481,,,,YES,HER_5
8048,5142,3,TOILET - STAFF,,,61,,,,,HER_5
8049,5143,238,JANITOR,,,70,,,,,HER_5
8050,5144,3,CONFERENCE,,,111,,,,,HER_5
8051,5145,3,OFFICE,,,137,,,,,HER_5
8052,5146,3,MEDICATION,,,98,,,,,HER_5
8053,5146A,3,TREATMENT CONF,,,114,,,,,HER_5
8054,5147,3,SHOWER,,,62,,,,,HER_5
8055,5148,3,SOILED UTILITY,,,108,,,,YES,HER_5
8056,5149,3,TOILET,,,51,,,,,HER_5
8057,5150,3,MEDICATION,,,157,,,,,HER_5
8058,5151,3,TUB ROOM,,,164,,,,,HER_5
8059,5152,3,CONFERENCE / TRTMNT,,,169,,,,,HER_5
8060,5153,3,SOILED UTILITY,,,144,,,,YES,HER_5
8061,5154,3,NOURISHMENT,,,125,,,,,HER_5
8062,5155,3,LOUNGE - STAFF,,,204,,,,,HER_5
8063,5160,3,NURSE STATION B,,,189,,,,,HER_5
8064,5160A,3,DICTATION,,,29,,,,,HER_5
8065,5161,3,NURSE STATION A,,,315,,,,,HER_5
8067,5190,3,ACTIVITY DINING,,,1017,,,,,HER_5
8068,C515,3,CORRIDOR,,,3204,,,,,HER_5
8069,2100A,439,NURSE STATION,,,202,,,,,HER_2
8070,2100B,77,NURSE STATION,,,200,,,,,HER_2
8071,2114,77,2 BEDS,,,291,,,,,HER_2
8073,2115,77,2 BEDS,,,226,,,,,HER_2
8075,2117,77,2 BEDS,,,374,,,,,HER_2
8077,2118,77,2 BEDS,,,290,,,,,HER_2
8079,2119,77,2 BEDS,,,274,,,,,HER_2
8081,2120,77,2 BEDS,,,260,,,,,HER_2
8083,2121,439,2 BEDS,,,265,,,,,HER_2
8085,2122,439,1 BED,,,210,,,,,HER_2
8087,2123,439,1 BED,,,218,,,,,HER_2
8089,2124,439,1 BED,,,213,,,,,HER_2
8091,2125,439,2 BEDS,,,361,,,,,HER_2
8093,2126,439,2 BEDS,,,297,,,,,HER_2
8095,2127,439,1 BED,,,227,,,,,HER_2
8097,2128,439,1 BED,,,218,,,,,HER_2
8099,2129,439,2 BEDS,,,276,,,,,HER_2
8102,2150,439,OFFICE,,,97,,,,,HER_2
8103,2152,439,SOILED UTILITY,,,78,,,,YES,HER_2
8104,2152A,439,CLERICAL,,,60,,,,,HER_2
8105,2155,77,PANTRY,,,117,,,,,HER_2
8106,2156,439,DAY ROOM / CONF,,,408,,,,,HER_2
8107,2157,77,STAFF BREAK ROOM,,,80,,,,,HER_2
8108,2157A,77,MEDICATION,,,67,,,,,HER_2
8109,2158,77,STORAGE - CLEAN,,,104,,,,UNKNOWN,HER_2
8110,2160,238,JANITOR,,,58,,,,,HER_2
8111,2161,77,CONFERENCE,,,102,,,,,HER_2
8112,2162,77,TUB / SHOWER,,,90,,,,,HER_2
8113,2163,77,TOILET,,,56,,,,,HER_2
8114,2164,629,,DONE,,147,,,,UNKNOWN,HER_2
8115,2165,239,DATA,,,53,,,,,HER_2
8116,2167,629,,DONE,,94,,,,UNKNOWN,HER_2
8117,2171,154,,DONE,,184,,,,UNKNOWN,HER_2
8119,2185,154,,DONE,,12,,,,UNKNOWN,HER_2
8120,2300B,3,ENGINEERING,,,88,,,,,HER_2
8121,2300D,3,ENGINEERING,,,62,,,,,HER_2
8122,2301,3,ENGINEERING,,,206,,,,,HER_2
8123,2300E,3,ENGINEERING,,,66,,,,,HER_2
8124,2302,3,ENGINEERING,,,233,,,,,HER_2
8126,2303,3,ENGINEERING,,,225,,,,,HER_2
8128,2304,3,ENGINEERING,,,215,,,,,HER_2
8130,2305,3,ENGINEERING,,,229,,,,,HER_2
8132,2306,3,ENGINEERING,,,221,,,,,HER_2
8134,2307,3,ENGINEERING,,,199,,,,,HER_2
8136,2308,3,ENGINEERING,,,195,,,,,HER_2
8138,2309,3,ENGINEERING,,,227,,,,,HER_2
8140,2310,3,ENGINEERING,,,204,,,,,HER_2
8142,2311,3,ENGINEERING,,,227,,,,,HER_2
8144,2312,3,ENGINEERING,,,295,,,,,HER_2
8146,2313,3,ENGINEERING,,,295,,,,,HER_2
8148,2314,3,ENGINEERING,,,228,,,,,HER_2
8150,2316,3,ENGINEERING,4 BEDS,,423,,,,,HER_2
8153,2317,3,ENGINEERING,,,236,,,,,HER_2
8155,2318,3,ENGINEERING,,,227,,,,,HER_2
8157,2319,3,ENGINEERING,,,232,,,,,HER_2
8159,2320,3,ENGINEERING,,,222,,,,,HER_2
8161,2300A,3,ENGINEERING,,,54,,,,,HER_2
8162,2368,3,ENGINEERING,,,87,,,,,HER_2
8163,2369,3,ENGINEERING,,,96,,,,,HER_2
8164,2370,3,ENGINEERING,,,232,,,,,HER_2
8165,2370A,3,ENGINEERING,,,59,,,,,HER_2
8166,2370B,3,ENGINEERING,,,154,,,,,HER_2
8167,2377,3,STORAGE,,,33,,,,,HER_2
8168,2372,230,ENGINEERING,,,106,,,,,HER_2
8169,2373,3,ENGINEERING,,,62,,,,,HER_2
8170,2374,230,ENGINEERING,,,151,,,,,HER_2
8171,2375,230,TUB ROOM,,,45,,,,,HER_2
8173,2362,67,BREAST HEALTH ACCESS,,,211,,,,,HER_2
8174,190B,77,NURSE CALL,,,19,,,,,HER_LL
8175,116,77,MOLD ROOM,,,82,,,,,HER_LL
8176,117,77,SIMULATOR,,,426,,,,YES,HER_LL
8177,117A,77,CONTROL,,,117,,,,NO,HER_LL
8178,118,77,LINEAR ACCELERATOR 2300 CD,,,764,,,,YES,HER_LL
8179,119,77,LINEAR ACCELERATOR 600 CD,,,799,,,,YES,HER_LL
8180,121,77,DARK ROOM,,,83,,,,NO,HER_LL
8181,123,77,CONTROL,,,175,,,,,HER_LL
8182,124,77,CONTROL,,,151,,,,,HER_LL
8183,125,77,OFFICE,,,119,,,,,HER_LL
8184,126,77,CONFERENCE,,,362,,,,,HER_LL
8185,127,77,SUPERFICIAL X-RAY,,,140,,,,NO,HER_LL
8186,127A,77,CONTROL,,,56,,,,,HER_LL
8187,129,77,SOILED HOLDING,,,54,,,,YES,HER_LL
8188,130,77,WAITING,,,356,,,,,HER_LL
8189,131A,77,DRESSING,,,135,,,,,HER_LL
8190,131B,77,TOILET - PATIENT,,,60,,,,,HER_LL
8191,132,77,WORK ROOM,,,462,,,,NO,HER_LL
8192,133,77,SOILED UTILITY,,,78,,,,YES,HER_LL
8193,134,77,EXAM,,,105,,,,,HER_LL
8194,135,77,EXAM,,,131,,,,,HER_LL
8195,136,77,EXAM,,,100,,,,,HER_LL
8196,137,77,EXAM,,,109,,,,,HER_LL
8197,139,77,TOILET - PATIENT,,,89,,,,,HER_LL
8198,138,77,TREATMENT PLNG,,,53,,,,,HER_LL
8199,141,77,LOUNGE - STAFF,,,354,,,,,HER_LL
8200,142(1),626,STORAGE - FILM,,,134,,,,,HER_LL
8201,142A,136,,was COMPUTER / CHIEF TECH,,151,,,,,HER_LL
8202,143,77,OFFICE,,,125,,,,,HER_LL
8203,143A,77,STORAGE,,,14,,,,,HER_LL
8204,144,77,TOILET - MEN,was TOILET - STAFF,,57,,,,,HER_LL
8205,145,77,TOILET - WOMEN,was TOILET - STAFF,,58,,,,,HER_LL
8206,146,77,OFFICE,was SOCIAL SVCS,,106,,,,,HER_LL
8207,147,77,OFFICE,,,104,,,,,HER_LL
8208,148,77,OFFICE,,,117,,,,,HER_LL
8209,149,626,CT SCAN,,,449,,,,NO,HER_LL
8210,149A,626,CONTROL,,,121,,,,,HER_LL
8211,150,77,TREATMENT RM,was DARK ROOM 2,,432,,,,NO,HER_LL
8212,151,77,NURSE STN,was SCRUB,,93,,,,NO,HER_LL
8213,151A,77,MED RM,was SUB STERILE,,104,,,,NO,HER_LL
8214,152,77,ACUPUNCTURE,was DARK ROOM 1,,405,,,,NO,HER_LL
8215,153,77,RECOV / ACUPU /SCHED,was RECOVERY,,533,,,,YES,HER_LL
8216,153A,77,SOILED UTILITY,,,57,,,,YES,HER_LL
8218,154,77,OFFICE,was MD,,91,,,,,HER_LL
8219,155,77,OFFICE,was MD,,95,,,,,HER_LL
8220,156,77,OFFICE,was ADMIN,,125,,,,,HER_LL
8221,157,77,OFFICE,was MD,,129,,,,,HER_LL
8222,158,77,WAITING,,,1333,,,,,HER_LL
8223,159,77,COFFEE ROOM,,,56,,,,,HER_LL
8224,160,136,TOILET - PATIENT,,,57,,,,,HER_LL
8225,161,626,RECEPTION,,,163,,,,,HER_LL
8226,162,136,,was DRESSING,,133,,,,,HER_LL
8227,162A,136,TOILET - PATIENT,,,37,,,,,HER_LL
8228,163,136,,was ULTRASOUND,,103,,,,,HER_LL
8229,164,136,,was STORAGE - CLEAN,,31,,,,YES,HER_LL
8230,165,136,TOILET - PATIENT,,,58,,,,,HER_LL
8231,166,136,,was RADIOL & FLUOR ROOM,,233,,,,NO,HER_LL
8232,167,136,,was MAMMOGRAPHY,,129,,,,NO,HER_LL
8233,168A,136,,was DARK ROOM,,149,,,,NO,HER_LL
8234,168,136,,was QUALITY CONTROL,,81,,,,,HER_LL
8235,169,77,NURSE STATION,,,93,,,,,HER_LL
8236,170,77,OFFICE,was PATIENT HOLDING,,132,,,,YES,HER_LL
8237,171,626,OFFICE,was STORAGE,,110,,,,,HER_LL
8238,172,238,JANITOR,,,28,,,,,HER_LL
8239,173,77,OFFICE,was LOCKERS / SHWR - WOMENS,,180,,,,,HER_LL
8240,173A,77,TOILET - UNISEX,was TOILET - WOMENS,,37,,,,,HER_LL
8241,174,238,JANITOR,,,22,,,,,HER_LL
8242,175,77,OFFICE,was EQUIP,,118,,,,,HER_LL
8243,176,77,TREATM PLN CTR,was STORAGE PROCESSED,,538,,,,,HER_LL
8244,176A,77,STERILE ROOM,,,42,,,,YES,HER_LL
8246,177,77,OFFICE,was LOCKERS / SHWR - MENS,,183,,,,,HER_LL
8247,177A,77,TOILET - WOMENS,,,44,,,,,HER_LL
8248,178,77,OFFICE,was DECONTAMINATION,,146,,,,YES,HER_LL
8249,180,77,IT,was COMPUTER,,322,,,,,HER_LL
8250,181,77,MED RECORDS,was MAT MGMT,,630,,,,,HER_LL
8251,182,77,MAT MGMT,,,132,,,,,HER_LL
8252,190,77,MED RECORDS,,,682,,,,,HER_LL
8253,190A,77,OFFICE,,,146,,,,,HER_LL
8254,1115,77,OFFICE,,,90,,,,,HER_1
8255,1116,77,SOILED UTILITY,,,99,,,,YES,HER_1
8262,1126,77,FIN COUNSELING,,,94,,,,,HER_1
8263,1127,77,FIN COUNSELING,,,94,,,,,HER_1
8264,1128,77,SCHEDULING,,,99,,,,,HER_1
8265,1128A,77,STORAGE,,,84,,,,,HER_1
8266,1128B/C,77,FIN COUNSELING / SCHED,,,291,,,,,HER_1
8268,1128D,77,COMMUNICATIONS,,,42,,,,,HER_1
8269,1128E,77,STORAGE,,,24,,,,,HER_1
8270,1129,77,PHELBOTOMY,,,148,,,,NO,HER_1
8271,1130,77,RECEPTION,,,1797,,,,,HER_1
8272,1131,77,TOILET - SPECIMEN,,,55,,,,NO,HER_1
8273,1132,77,LAB,,,666,,,,YES,HER_1
8274,1133,77,NURSE STATION,,,258,,,,,HER_1
8275,1134,77,EXAM 9,,,133,,,,,HER_1
8276,1135,77,EXAM 10,,,136,,,,,HER_1
8277,1136,77,EXAM 11,,,129,,,,,HER_1
8278,1137,77,EXAM 12,,,126,,,,,HER_1
8279,1138,77,EXAM 8,,,138,,,,,HER_1
8280,1139,77,EXAM 7,,,141,,,,,HER_1
8281,1140,77,EXAM 6,,,141,,,,,HER_1
8282,1141,77,EXAM 5,,,141,,,,,HER_1
8283,1142,77,EXAM 4,,,144,,,,,HER_1
8284,1143,77,WORK ROOM,,,95,,,,NO,HER_1
8285,1144,77,EXAM 3,,,141,,,,,HER_1
8286,1145,77,EXAM 2,,,141,,,,,HER_1
8287,1146,77,EXAM 1,,,166,,,,,HER_1
8288,1147,77,OFFICE,,,155,,,,,HER_1
8289,1148,77,ADMIN,,,123,,,,,HER_1
8290,1149,77,OFFICE,,,133,,,,,HER_1
8291,1150,77,MD,,,125,,,,,HER_1
8292,1151,77,ADMIN,,,159,,,,,HER_1
8293,1152,77,MD 2,,,127,,,,,HER_1
8294,1153,77,MD 3,,,133,,,,,HER_1
8295,1154,77,MD 4,,,133,,,,,HER_1
8296,1155,77,ADMIN,,,165,,,,,HER_1
8297,1157,238,JANITOR,,,40,,,,,HER_1
8298,1158,77,COPY FAX ROOM,,,43,,,,,HER_1
8299,1160,77,TOILET - WOMENS,,,77,,,,,HER_1
8300,1162,77,TOILET - MENS,,,79,,,,,HER_1
8301,1163,77,MD 6,,,132,,,,,HER_1
8302,1164,77,MD 7,,,132,,,,,HER_1
8303,1165,77,ADMIN,,,170,,,,,HER_1
8304,1166,77,MD 8,,,136,,,,,HER_1
8305,1167,77,MD 9,,,129,,,,,HER_1
8306,1169,77,MD,,,170,,,,,HER_1
8307,1170,77,CONFERENCE,,,238,,,,,HER_1
8308,C115A,77,ACCESS,,,157,,,,,HER_1
8310,1172,77,NURSE STATION,,,299,,,,,HER_1
8311,1173,77,CHEMO SUPPLY / OMNI CELL,,,129,,,,YES,HER_1
8312,1174,77,CHEMO WORK ROOM,,,129,,,,YES,HER_1
8313,1175,77,OFFICE,,,128,,,,,HER_1
8314,1176,77,TREATMENT 15-16,,,122,,,,NO,HER_1
8315,1178,77,TREATMENT 1,,,134,,,,NO,HER_1
8317,1179,77,TREATMENT 2,,,143,,,,NO,HER_1
8319,1180,77,TREATMENT 3,,,151,,,,NO,HER_1
8320,217A,230,ENGINEERING,,,124,,,,,HER_LL
8321,218,230,ENGINEERING,,,110,,,,,HER_LL
8322,218A,230,ENGINEERING,,,170,,,,,HER_LL
8323,303,230,SUPPLY,,,26,,,,,HER_LL
8324,312,230,COMPRESSOR,,,22,,,,,HER_LL
8325,1194,230,,,,24,,,,,HER_1
8326,1359B,239,TELE,,,10,,,,,HER_1
8327,2167A,230,ELEC,,,48,,,,,HER_2
8328,3110B,239,,,,4,,,,,HER_3
8329,3163,30,ELEC,,,34,,,,,HER_3
8330,3374,239,STORAGE,,,30,,,,,HER_3
8331,5156,230,ELEC,,,25,,,,,HER_5
8332,6242,230,REPAIR - TV,,,95,,,,,HER_6
8333,122,238,JANITOR,,,40,,,,,HER_LL
8334,204A,238,JANITOR,,,56,,,,,HER_LL
8335,207,238,LOUNGE,,,376,,,,,HER_LL
8336,208,208,LINEN - SOILED STORAGE,,,326,,,,YES,HER_LL
8337,208A,238,PAPER SUPPLY,,,83,,,,,HER_LL
8338,210,238,SUPPLY,,,66,,,,,HER_LL
8339,212,230,REPAIR - WHEELCHAIR,,,106,,,,,HER_LL
8340,219,238,JANITOR,,,972,,,,,HER_LL
8341,219B,238,OFFICE - MANAGER,,,136,,,,,HER_LL
8342,220,238,JANITOR,,,70,,,,,HER_LL
8343,221,238,JANITOR,,,122,,,,,HER_LL
8344,223,238,OFFICE,,,81,,,,,HER_LL
8345,224,238,JANITOR,,,116,,,,,HER_LL
8346,301,238,JANITOR,,,26,,,,,HER_LL
8347,1246A,238,JANITOR,,,10,,,,,HER_1
8348,1268A,238,JANITOR,,,24,,,,,HER_1
8349,4143,458,JANITOR / ELEC,,,46,,,,,HER_4
8350,4368,238,STORAGE - EQUIP,,,60,,,,,HER_4
8351,5199,238,STORAGE,,,22,,,,,HER_5
8352,6249,238,STORAGE,,,35,,,,,HER_6
8353,1361,263,ADMITTING,,,478,,,,,HER_1
8354,1362,263,ADMITTING,,,136,,,,,HER_1
8355,1362B,263,ADMITTING,,,92,,,,,HER_1
8356,336,267,MAFFLY CONFERENCE ROOM,,,1694,,,,,HER_LL
8357,336A,267,STORAGE,,,44,,,,,HER_LL
8358,336B,267,STORAGE,,,42,,,,,HER_LL
8359,337,267,CONFERENCE,,,188,,,,,HER_LL
8360,338,267,CONFERENCE,,,481,,,,,HER_LL
8361,3345A,267,STORAGE,,,43,,,,,HER_3
8362,3346,267,COPY,,,90,,,,,HER_3
8367,3352B,239,TELE,,,10,,,,,HER_3
8368,3353,267,TOILET,,,63,,,,,HER_3
8371,3355,267,STORAGE,,,41,,,,,HER_3
8372,3356,267,OFFICE,,,118,,,,,HER_3
8373,3357,267,STORAGE,,,60,,,,,HER_3
8374,3358,267,TOILET,,,41,,,,,HER_3
8375,3360,267,ADMIN,,,89,,,,,HER_3
8376,3360A,267,ADMIN,,,115,,,,,HER_3
8377,3361,267,CONFERENCE,,,232,,,,,HER_3
8378,3365,267,PANTRY / OFFICE,,,117,,,,,HER_3
8379,3365A,267,CONFERENCE,,,322,,,,,HER_3
8380,3366,267,TOILET,,,73,,,,,HER_3
8381,3393,301,LIBRARY,,,486,,,,,HER_3
8382,3392,78,GROUP ROOM J,,,421,,,,,HER_3
8383,2347,238,JANITOR / STORAGE,,,27,,,,,HER_2
8384,2348,176,OFFICE,,,126,,,,,HER_2
8385,2349,176,OFFICE,,,147,,,,,HER_2
8386,2350,176,ADMIN,,,259,,,,,HER_2
8387,2350A,176,STORAGE,,,62,,,,,HER_2
8388,2350B,176,COPY / FILE,,,80,,,,,HER_2
8389,2351,176,OFFICE,,,133,,,,,HER_2
8390,3340,330,OFFICE,,,179,,,,,HER_3
8391,3340A,330,STORAGE,,,78,,,,,HER_3
8392,3344,330,ADMITTING,,,164,,,,,HER_3
8393,3345,330,OFFICE - MD,,,171,,,,,HER_3
8394,3348,330,OFFICE,,,92,,,,,HER_3
8395,3352,330,OFFICE / RESIDENT,,,200,,,,,HER_3
8396,3359,330,OFFICE,,,117,,,,,HER_3
8397,3376,330,OFFICE,,,227,,,,,HER_3
8398,2353,333,EXAM,,,126,,,,,HER_2
8399,2354,333,EXAM,,,126,,,,,HER_2
8400,3349,333,OFFICE,,,89,,,,,HER_3
8401,3350,333,OFFICE / RESIDENT,,,171,,,,,HER_3
8402,3354,333,OFFICE - CHB / RESIDENT,,,340,,,,,HER_3
8403,3362,333,ADMIN,,,104,,,,,HER_3
8406,1181,77,TREATMENT 4,,,143,,,,NO,HER_1
8407,1182,77,TREATMENT 5,,,132,,,,NO,HER_1
8409,1183,77,TREATMENT 6,,,164,,,,NO,HER_1
8411,1184,77,TREATMENT 7,,,163,,,,NO,HER_1
8413,1185,77,TREATMENT 8,,,134,,,,NO,HER_1
8415,1186,77,TREATMENT 9 - NEG PRESS,,,140,,,,YES,HER_1
8417,1187,77,TREATMENT 10 - POS PRESS,,,141,,,,YES,HER_1
8419,1188,77,TREATMENT 11 - POS PRESS,,,143,,,,YES,HER_1
8421,1189,77,TREATMENT 12,,,158,,,,NO,HER_1
8423,1171,77,CHEMO TREATMENT 13-14,,,121,,,,YES,HER_1
8424,1240,77,OFFICE,,,78,,,,,HER_1
8426,1241,77,EXAM OFFICE,,,75,,,,,HER_1
8427,1242,77,EXAM OFFICE,,,80,,,,,HER_1
8428,1243,77,TOILET,,,26,,,,,HER_1
8429,1244,77,TOILET,,,61,,,,,HER_1
8430,1245,222,,was EXAM OFFICE,,80,,,,,HER_1
8431,1246,77,STORAGE,,,60,,,,,HER_1
8432,1248,464,,was OFFICE,,153,,,,,HER_1
8433,1249,464,,was STORAGE - AUTOCLAVE,,41,,,,YES,HER_1
8434,1250,464,,was OFFICE,,79,,,,,HER_1
8435,1251,154,LAB,,,157,,,,,HER_1
8436,1252,154,,was HISTOLOGY LAB,,40,,,,YES,HER_1
8437,1253,464,,was OFFICE,,249,,,,,HER_1
8438,1254,464,,was PANTRY,,206,,,,,HER_1
8439,1255,464,,was OFFICE - HAZ MAT,,136,,,,,HER_1
8440,1256,77,STORAGE,,,41,,,,,HER_1
8441,1257,106,LAB STORAGE,was TOILET,,76,,,,,HER_1
8442,1259,106,LAB,was STORAGE,,137,,,,,HER_1
8443,1261,77,SALON CANCER CTR,was CONFERENCE,,263,,,,,HER_1
8444,1262,464,OFFICE,,,963,,,,,HER_1
8445,1263,77,STORAGE,,,214,,,,,HER_1
8446,1264,77,OFFICE,,,220,,,,,HER_1
8447,1265,77,LOUNGE - STAFF,,,203,,,,,HER_1
8448,1266,77,OFFICE,,,534,,,,,HER_1
8449,4301,77,OFFICE,,,133,,,,,HER_4
8450,4301A,77,OFFICE,,,194,,,,,HER_4
8451,4302,77,WAITING / RECEPT,,,178,,,,,HER_4
8452,4303,77,KITCHENETTE,,,50,,,,,HER_4
8453,4304,77,TOILET,,,46,,,,,HER_4
8457,180A,77,STORAGE,,,17,,,,,HER_LL
8458,C016,136,CORRIDOR,,,682,,,,,HER_LL
8459,C113,77,CORRIDOR,,,611,,,,,HER_1
8460,C114,77,CORRIDOR,,,2096,,,,,HER_1
8461,C124,77,CORRIDOR / RECEPT,,,801,,,,,HER_1
8462,FCM C125,357,CORRIDOR,,,326,,,,,HER_1
8463,C431,77,CORRIDOR,,,346,,,,,HER_4
8465,3190,78,PARTIAL HOSPITALIZATION PRGM,,,720,,,,,HER_3
8466,3343,78,OFFICE,,,167,,,,,HER_3
8467,3370,78,GROUP ROOM,,,435,,,,,HER_3
8468,3396,78,GROUP ROOM K,,,427,,,,,HER_3
8469,3388,78,INTAKE,,,195,,,,,HER_3
8473,3372,78,GROUP ROOM,,,683,,,,,HER_3
8474,3373,78,INTERVIEW D,,,159,,,,,HER_3
8475,3382,78,GROUP ROOM F,,,436,,,,,HER_3
8476,3380A,78,TOILET,,,44,,,,,HER_3
8477,3385,78,WAITING,,,233,,,,,HER_3
8479,3386,78,OFFICE,,,228,,,,,HER_3
8481,3387,78,INTERVIEW G,,,191,,,,,HER_3
8482,4190,78,PARTIAL HOSPITALIZATION PRGM,,,348,,,,,HER_4
8483,1258,106,SLIDES LAB,was SPECIMEN,,305,,,,YES,HER_1
8484,3377,78,INTERVIEW E,,,222,,,,,HER_3
8486,3378A,133,EEG TESTING,,,98,,,,,HER_3
8487,3378,133,EEG TESTING,,,121,,,,,HER_3
8489,3379,133,PANTRY,,,87,,,,,HER_3
8490,3380,78,OFFICE,,,258,,,,,HER_3
8492,3381,133,STORAGE - EEG,,,90,,,,,HER_3
8493,334,136,PUMP ROOM / X-RAY STORAGE,,,721,,,,,HER_LL
8494,1270A,136,LOADING DOCK,,,400,,,,,HER_1
8495,1380,154,PHARMACY,HOOD per Diane 10/30/2014,,629,,,,YES,HER_1
8496,1380A,154,OFFICE,2 BEDS,,198,,,,,HER_1
8497,1380B,154,TOILET,,,25,,,,,HER_1
8498,1380C,154,OFFICE,,,75,,,,,HER_1
8499,1270,158,MED GAS BOTTLE STORAGE,,,126,,,,NO,HER_1
8500,2169,629,,DONE,,491,,,,UNKNOWN,HER_2
8501,2169A,629,TOILET,DONE,,57,,,,,HER_2
8502,2170,629,,DONE,,100,,,,UNKNOWN,HER_2
8503,2172A,629,,DONE,,45,,,,UNKNOWN,HER_2
8504,2300,230,LOUNGE - NURSES,,,194,,,,,HER_2
8505,2345,174,DISABLE COM HLTH / SOC WK / NIVL,,,241,,,,,HER_2
